,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,AGREEMENT_RK,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
11927,1,0,1,0,0,67223060,0,9000.0,1,0
11928,1,0,1,0,0,67223066,0,10000.0,2,1
11929,0,1,1,0,0,67223158,0,10500.0,4,4
11930,1,0,1,1,0,67223188,1,18000.0,1,1
11931,1,0,1,0,0,67223599,1,8000.0,1,0
11932,1,0,1,2,1,67223653,0,12000.0,2,1
11933,1,0,1,0,0,67223726,0,14000.0,1,0
11934,1,0,1,4,0,67223727,0,15000.0,1,0
11935,1,0,1,2,1,67223825,1,15000.0,2,2
11936,1,0,0,1,1,67224293,0,13000.0,2,2
11937,1,0,1,2,2,67224323,1,15000.0,2,1
11938,1,0,0,1,1,67224521,0,15000.0,2,1
11939,1,0,0,1,1,67224638,1,15000.0,1,0
11940,1,0,1,1,1,67224957,0,23000.0,1,0
11941,1,1,1,0,0,67225036,0,15000.0,2,2
11942,1,0,1,1,1,67225086,0,8000.0,1,0
11943,1,0,1,2,0,67225130,0,13000.0,1,1
11944,1,0,1,2,0,67225234,0,9000.0,2,2
11945,1,0,0,2,0,67225458,0,18000.0,1,0
11946,1,0,0,1,1,67225801,0,20000.0,1,1
11947,1,0,0,1,1,67225896,1,15000.0,2,2
11948,1,0,1,1,1,67225941,0,15000.0,2,1
11949,1,0,1,0,0,67226085,1,35000.0,1,1
11950,0,1,1,2,0,67226117,0,25000.0,1,0
11951,1,0,1,2,1,67226260,0,10000.0,1,0
11952,1,1,1,2,0,67226490,0,22000.0,3,2
11953,1,0,1,0,0,67226497,0,8500.0,1,0
11954,1,0,1,0,0,67226565,0,13000.0,2,1
11955,1,0,1,0,0,67226608,0,10000.0,1,0
11956,0,1,0,0,0,67226618,0,8600.0,1,0
11957,1,0,1,1,1,67226716,0,21000.0,2,2
11958,0,1,1,2,0,67226967,0,10000.0,3,3
11959,1,0,0,0,1,67227055,0,18000.0,1,0
11960,1,0,1,0,0,67227216,0,18000.0,2,2
11961,1,0,1,0,0,67227343,0,10000.0,1,0
11962,1,0,1,0,0,67227368,0,9000.0,1,0
11963,1,0,1,2,1,67227500,0,10000.0,3,3
11964,1,0,1,1,1,67227848,0,15000.0,1,0
11965,1,0,1,2,0,67227960,0,15000.0,1,0
11966,1,0,0,1,1,67227972,0,16000.0,1,1
11967,1,0,1,1,0,67227983,0,12000.0,1,0
11968,1,0,1,1,1,67228079,0,15000.0,2,1
11969,1,1,1,4,0,67228164,0,15000.0,1,1
11970,1,0,1,0,0,67228201,0,8000.0,3,3
11971,1,0,0,2,0,67228290,0,16000.0,1,0
11972,1,0,0,1,1,67228359,0,36000.0,3,2
11973,1,0,1,2,2,67228601,0,10000.0,2,1
11974,1,0,0,0,0,67228653,0,20000.0,1,1
11975,1,0,1,2,0,67228664,0,12000.0,3,2
11976,1,0,1,2,0,67228908,0,15000.0,1,0
11977,1,1,1,2,0,67229018,0,11000.0,2,2
11978,1,1,1,2,0,67229149,0,30000.0,3,3
11979,1,0,0,1,0,67229267,0,26000.0,4,3
11980,1,0,1,1,0,67229302,0,40000.0,3,3
11981,1,0,0,2,1,67229543,0,34000.0,3,3
11982,1,0,0,0,0,67229702,0,9000.0,1,0
11983,0,1,1,2,0,67229832,1,7500.0,1,0
11984,1,0,1,0,0,67230322,0,12000.0,1,0
11985,1,0,1,0,0,67230430,1,15000.0,1,1
11986,0,1,1,2,0,67230454,0,12000.0,2,1
11987,1,0,0,0,0,67230468,0,30000.0,2,2
11988,1,0,0,1,0,67230560,0,50000.0,1,0
11989,0,1,1,1,0,67230747,0,9000.0,1,1
11990,1,0,1,1,1,67231001,0,16000.0,2,2
11991,1,0,1,2,0,67231093,0,16000.0,1,1
11992,1,0,0,1,1,67231160,0,25000.0,2,1
11993,1,0,1,2,0,67231310,0,8000.0,2,2
11994,1,0,1,2,0,67231416,0,10000.0,5,5
11995,1,0,0,1,1,67231597,1,16000.0,2,2
11996,1,0,1,0,0,67231717,0,10000.0,1,0
11997,1,0,1,0,0,67231751,0,10000.0,2,1
11998,1,0,0,0,0,67231799,0,15000.0,1,0
11999,1,0,1,2,2,67231833,0,9000.0,2,2
12000,1,0,0,0,0,67231890,0,12000.0,2,2
12001,1,0,1,1,0,67232180,0,17000.0,1,0
12002,1,0,1,1,1,67232251,0,12000.0,1,0
12003,1,0,1,2,1,67232549,0,18000.0,1,0
12004,1,0,0,2,0,67232773,0,12000.0,1,0
12005,1,1,1,0,0,67232942,0,12000.0,2,1
12006,1,1,1,0,0,67232949,0,15000.0,2,1
12007,1,0,1,2,0,67232998,0,15000.0,4,3
12008,1,0,0,2,0,67233061,0,19000.0,1,1
12009,1,0,1,2,2,67233128,1,10000.0,1,0
12010,1,0,1,1,1,67233158,0,12000.0,1,0
12011,1,0,0,1,1,67233198,0,15000.0,1,0
12012,1,0,1,0,0,67233201,0,14000.0,1,0
12013,1,0,1,1,1,67233221,0,12500.0,2,2
12014,1,0,1,2,2,67233230,0,15000.0,4,3
12015,0,1,1,0,0,67233467,0,12000.0,1,1
12016,1,0,1,1,1,67233480,1,10000.0,3,2
12017,1,0,1,1,1,67233498,0,10500.0,1,0
12018,1,0,1,2,2,67233569,0,8000.0,2,2
12019,1,0,1,1,1,67233646,0,13000.0,2,1
12020,1,0,0,1,1,67233662,1,13000.0,1,0
12021,1,1,1,1,0,67233828,0,13000.0,2,2
12022,1,0,1,0,0,67233902,0,15000.0,1,0
12023,1,0,1,1,0,67233944,0,15000.0,3,2
12024,1,0,1,5,0,67233992,0,10000.0,1,0
12025,1,0,0,2,2,67234311,0,30000.0,1,1
12026,1,0,0,1,1,67234440,0,12000.0,2,2
12027,1,0,1,0,0,67234624,0,8000.0,1,1
12028,1,0,1,1,1,67235209,0,9900.0,1,1
12029,1,0,1,1,1,67235265,0,9000.0,2,2
12030,1,1,1,3,0,67235316,0,13000.0,1,1
12031,1,0,1,1,0,67272743,0,10000.0,1,0
12032,1,0,0,1,1,67273246,0,25000.0,1,0
12033,1,1,1,0,0,67275087,0,9000.0,1,1
12034,1,0,0,2,2,67275657,0,13500.0,2,1
12035,1,0,0,3,3,67275660,0,25000.0,3,2
12036,1,0,1,2,2,67276039,1,12000.0,2,1
12037,1,0,1,0,0,67276902,0,17000.0,1,0
12038,1,0,0,2,2,67276942,0,10000.0,2,0
12039,1,0,1,2,2,67277071,0,8000.0,2,2
12040,1,0,1,0,0,67277073,0,11000.0,1,1
12041,1,0,0,1,1,67277076,0,25000.0,1,0
12042,1,0,1,1,1,67277318,0,15000.0,2,1
12043,1,0,1,2,0,67277569,0,8000.0,1,0
12044,1,0,0,2,0,67277697,0,30000.0,1,0
12045,1,0,1,0,0,67277770,0,10000.0,1,0
12046,1,0,1,2,2,67277822,0,16000.0,1,0
12047,1,0,1,0,0,67278752,1,12000.0,1,0
12048,1,0,1,3,0,67278760,0,12000.0,3,2
12049,1,0,0,2,1,67279005,0,22000.0,1,0
12050,1,0,0,1,2,67279625,0,22000.0,1,0
12051,1,0,1,2,0,67281572,1,13000.0,1,0
12052,1,0,1,1,1,67282928,0,11000.0,2,1
12053,1,0,1,0,0,67309011,0,15000.0,1,1
12054,1,0,1,2,0,67309132,0,15000.0,1,0
12055,1,0,1,0,0,67309140,0,12000.0,2,2
12056,1,0,1,2,0,67309163,0,15000.0,2,1
12057,1,0,0,2,2,67309296,0,15000.0,1,0
12058,1,0,1,0,0,67309317,0,8000.0,1,0
12059,1,0,1,1,1,67309718,0,8000.0,2,1
12060,1,0,1,0,0,67310054,1,15000.0,1,0
12061,1,0,1,1,1,67310247,0,12000.0,1,0
12062,1,0,1,1,1,67310268,0,8500.0,1,0
12063,1,0,1,3,2,67310319,0,18000.0,1,0
12064,1,0,1,1,0,67310389,0,10000.0,1,0
12065,1,0,1,1,1,67311077,0,8000.0,1,0
12066,0,1,1,0,0,67311115,0,8000.0,2,1
12067,1,0,0,2,2,67311505,0,45000.0,1,0
12068,1,0,0,1,1,67311567,0,12000.0,1,0
12069,1,0,1,1,1,67312383,1,15000.0,1,0
12070,0,1,1,0,0,67312627,0,12500.0,1,0
12071,1,0,1,3,1,67312796,0,8000.0,2,1
12072,1,0,1,1,1,67312806,0,15000.0,1,0
12073,1,0,1,2,1,67313009,0,15000.0,2,1
12074,1,0,1,1,1,67313169,0,8000.0,1,0
12075,1,0,1,1,0,67313225,0,12000.0,1,0
12076,1,0,0,1,1,67313303,0,12000.0,2,1
12077,1,0,1,1,1,67313422,0,19000.0,1,0
12078,1,0,0,1,2,67313650,0,28000.0,1,0
12079,1,0,1,2,0,67313851,0,10000.0,2,1
12080,1,0,0,1,0,67314076,0,20000.0,2,1
12081,1,0,1,1,1,67314077,0,10000.0,1,0
12082,1,0,0,1,1,67314299,0,50000.0,1,0
12083,1,0,1,1,0,67314450,0,8000.0,1,0
12084,1,0,1,2,0,67314461,1,20000.0,1,0
12085,0,1,1,2,0,67314506,0,7500.0,1,0
12086,0,1,1,2,0,67314509,0,12000.0,2,1
12087,1,0,1,1,1,67314720,0,9000.0,1,0
12088,1,0,1,2,2,67315211,0,8000.0,1,0
12089,0,1,0,2,0,67315254,0,20000.0,2,1
12090,1,0,0,2,2,67315579,0,21000.0,2,1
12091,1,0,1,1,1,67315584,0,12000.0,2,1
12092,1,0,0,2,1,67315646,0,25000.0,1,0
12093,1,0,0,1,2,67315784,0,40000.0,1,0
12094,1,0,0,2,2,67315786,1,17000.0,1,0
12095,1,0,1,2,2,67315835,0,9000.0,2,1
12096,1,0,1,3,0,67315947,0,10000.0,2,1
12097,1,0,1,1,1,67316036,1,15000.0,2,0
12098,1,0,0,1,1,67316223,0,25000.0,1,0
12099,1,0,0,3,0,67316365,0,12000.0,2,1
12100,1,0,1,2,2,67316407,0,15000.0,2,1
12101,1,0,1,1,0,67316460,0,12000.0,2,1
12102,1,0,0,0,0,67316703,0,10000.0,1,0
12103,1,1,0,0,0,67317010,0,11640.0,1,0
12104,1,0,1,2,1,67317067,0,10000.0,1,0
12105,1,0,0,0,0,67317343,0,10000.0,2,1
12106,1,0,1,3,2,67317441,0,8000.0,1,0
12107,1,0,0,2,2,67317645,0,16000.0,2,1
12108,1,0,1,2,0,67317902,0,12000.0,3,2
12109,1,0,1,2,2,67318444,0,14000.0,1,0
12110,1,0,1,0,0,67318503,0,14700.0,1,0
12111,0,1,1,1,0,67318564,0,13000.0,1,0
12112,1,0,1,0,0,67318719,0,14000.0,1,0
12113,1,0,1,0,0,67318808,0,12000.0,1,0
12114,1,0,0,2,2,67318856,0,12000.0,1,0
12115,1,0,0,0,0,67318921,0,20000.0,1,0
12116,1,0,0,1,1,67319057,0,22000.0,1,0
12117,1,0,1,1,1,67319125,0,15000.0,2,1
12118,1,0,0,3,2,67319157,0,20000.0,2,1
12119,1,0,1,1,1,67319358,0,16000.0,2,1
12120,1,0,0,1,2,67319483,0,20000.0,3,3
12121,1,0,0,1,0,67319484,0,20000.0,1,0
12122,1,0,0,1,1,67319516,0,18000.0,1,0
12123,1,0,0,1,1,67319528,0,18000.0,2,1
12124,1,0,1,2,0,67319724,0,12000.0,1,0
12125,1,0,1,1,0,67319986,0,10000.0,2,1
12126,1,0,1,3,0,67320022,0,18000.0,1,0
12127,1,0,1,2,1,67320083,0,10000.0,2,1
12128,1,0,1,2,2,67320200,1,25000.0,1,0
12129,1,0,0,0,0,67320415,0,12000.0,3,2
12130,1,0,0,0,0,67320428,0,8000.0,2,1
12131,1,0,1,3,1,67320556,1,8000.0,1,0
12132,0,1,1,1,0,67320687,0,9800.0,1,0
12133,1,0,0,3,0,67320839,0,17000.0,1,0
12134,0,1,1,0,0,67321305,0,15000.0,1,0
12135,1,0,0,2,2,67321347,0,8000.0,3,2
12136,1,0,1,1,1,67321348,1,10000.0,1,0
12137,1,1,1,2,0,67321427,0,9000.0,2,1
12138,1,0,0,0,0,67321447,1,8000.0,1,0
12139,1,1,1,2,0,67321591,0,9000.0,1,0
12140,1,0,0,1,0,67321661,0,12000.0,1,0
12141,1,0,0,0,0,67321719,0,27000.0,1,0
12142,1,0,1,0,0,67321747,0,9000.0,1,0
12143,0,1,1,3,0,67321756,0,8000.0,1,0
12144,1,0,0,0,0,67322067,0,25000.0,1,0
12145,1,0,1,3,1,67322342,1,16000.0,2,1
12146,1,1,1,0,0,67322403,1,12000.0,2,1
12147,1,0,0,2,2,67322466,0,18000.0,2,1
12148,1,0,1,0,0,67322631,0,13000.0,2,1
12149,1,0,1,1,0,67322699,1,11000.0,1,0
12150,1,0,1,1,0,67322708,1,10000.0,1,0
12151,1,0,0,1,1,67322907,1,12000.0,2,1
12152,1,0,0,1,1,67322945,0,35000.0,1,0
12153,1,0,1,0,0,67322956,0,10000.0,1,0
12154,0,1,1,3,0,67322995,0,8900.0,1,0
12155,1,0,0,0,0,67323030,0,10000.0,1,0
12156,1,0,1,3,3,67323123,0,9000.0,2,1
12157,1,0,1,1,1,67323232,1,15000.0,1,0
12158,1,0,1,2,1,67323570,0,12000.0,1,0
12159,1,0,0,1,1,67323976,0,10000.0,3,2
12160,1,0,1,1,1,67323992,0,18000.0,2,1
12161,1,0,1,1,1,67324041,1,10000.0,3,2
12162,1,0,1,1,1,67324108,0,20000.0,1,0
12163,1,0,1,1,1,67324336,0,8000.0,1,0
12164,1,0,1,0,0,67324354,0,7600.0,2,1
12165,1,0,1,0,0,67324433,0,14000.0,1,0
12166,1,0,1,1,1,67324785,1,18000.0,2,1
12167,1,0,1,1,1,67325513,0,15000.0,1,0
12168,1,0,0,1,0,67325851,0,15000.0,1,0
12169,1,0,1,0,0,67325859,1,10000.0,1,0
12170,1,0,0,1,1,67325974,0,14000.0,1,0
12171,0,1,1,0,0,67326176,0,8000.0,1,0
12172,1,1,1,2,0,67326263,0,8000.0,4,3
12173,1,0,1,1,1,67326275,0,10000.0,2,1
12174,1,0,1,1,1,67326596,0,15000.0,1,1
12175,1,0,0,2,0,67326661,1,10000.0,1,0
12176,0,1,1,2,0,67326665,0,8000.0,1,0
12177,1,1,1,1,1,67326672,0,23000.0,1,0
12178,1,0,1,0,0,67326698,0,23000.0,1,0
12179,0,1,1,2,0,67326759,0,7500.0,1,0
12180,1,0,1,2,0,67326821,0,17000.0,1,0
12181,1,0,1,1,1,67326936,0,15000.0,2,1
12182,1,0,0,2,2,67327150,0,10000.0,3,3
12183,1,0,1,0,0,67327634,0,21000.0,2,1
12184,1,0,1,1,1,67327658,0,12500.0,1,0
12185,1,0,1,1,1,67327714,0,9000.0,3,2
12186,1,0,0,2,2,67327981,0,30000.0,1,0
12187,1,0,1,1,1,67328201,0,18000.0,2,1
12188,1,0,1,1,0,67328219,0,20000.0,1,0
12189,1,0,1,1,1,67328271,0,10000.0,1,0
12190,1,0,0,0,0,67328311,0,10000.0,3,2
12191,1,0,0,2,0,67328842,0,9000.0,1,0
12192,1,0,1,2,2,67328846,0,8000.0,1,0
12193,0,1,0,1,0,67328895,0,15000.0,1,0
12194,1,0,1,2,0,67329180,1,10000.0,1,0
12195,1,0,1,2,2,67329194,0,15000.0,1,0
12196,1,0,0,0,0,67329643,0,16000.0,1,0
12197,1,0,0,1,0,67329668,0,16000.0,1,0
12198,1,0,1,1,1,67329786,0,15000.0,2,1
12199,1,0,1,1,1,67329912,0,9000.0,1,0
12200,1,1,1,0,0,67329949,0,16000.0,2,1
12201,1,1,1,0,0,67330135,0,12000.0,2,1
12202,1,0,1,2,2,67330256,0,10000.0,2,1
12203,1,0,1,2,1,67330293,0,19000.0,1,0
12204,1,1,1,2,0,67330378,1,12000.0,2,2
12205,1,0,1,1,1,67330384,0,10000.0,1,0
12206,1,0,1,3,3,67330413,1,16000.0,1,0
12207,1,0,1,1,1,67330508,0,8000.0,2,1
12208,1,0,1,2,2,67330800,0,9000.0,3,3
12209,1,0,0,2,0,67330882,0,15000.0,1,0
12210,1,0,1,2,0,67330923,0,8000.0,2,1
12211,1,1,1,0,0,67331268,0,20000.0,1,0
12212,1,1,1,0,0,67331640,0,20000.0,1,0
12213,1,0,1,0,0,67331692,0,16000.0,1,0
12214,1,0,1,0,0,67331799,0,8000.0,1,0
12215,1,0,1,0,0,67331827,0,8500.0,2,1
12216,1,0,0,1,1,67331928,0,10500.0,1,1
12217,1,0,1,2,0,67332035,0,12500.0,1,0
12218,1,0,0,0,0,67332134,0,40000.0,1,0
12219,1,0,1,1,1,67332149,1,19000.0,1,0
12220,1,0,1,2,2,67332209,0,11000.0,1,0
12221,1,0,1,2,2,67332299,0,10000.0,2,1
12222,1,0,1,0,0,67332342,0,12000.0,2,1
12223,1,0,1,0,0,67332368,0,8000.0,1,0
12224,1,0,0,0,0,67332493,1,20000.0,1,0
12225,1,1,1,2,0,67332560,0,17000.0,1,0
12226,1,0,1,2,1,67332619,0,12000.0,1,0
12227,0,1,1,0,0,67332720,0,15000.0,1,0
12228,1,0,1,1,1,67332783,0,9700.0,1,0
12229,1,0,1,0,0,67332813,0,8000.0,1,0
12230,1,0,0,1,1,67332896,0,15000.0,1,1
12231,1,0,1,1,1,67332971,0,10000.0,2,1
12232,1,0,0,0,0,67333022,1,40000.0,1,0
12233,1,0,1,0,0,67333111,0,13500.0,4,3
12234,1,0,0,0,0,67333359,0,10000.0,2,1
12235,1,0,1,2,2,67333366,0,12000.0,2,2
12236,1,0,1,2,0,67333380,0,20000.0,1,0
12237,1,0,0,0,0,67333422,0,10000.0,1,0
12238,1,0,1,2,2,67333604,0,7500.0,1,0
12239,1,0,1,1,1,67333606,0,11500.0,1,0
12240,1,0,1,1,1,67333652,0,13000.0,1,0
12241,1,0,1,2,2,67333910,0,8000.0,1,0
12242,1,0,1,0,0,67334129,1,20000.0,1,0
12243,1,0,1,1,1,67334156,0,12000.0,2,1
12244,1,0,0,1,1,67334480,0,12000.0,1,0
12245,1,0,0,0,0,67334743,0,10000.0,1,0
12246,1,0,0,0,0,67334756,1,10000.0,3,2
12247,1,0,1,3,3,67334784,1,8000.0,1,1
12248,1,1,1,0,0,67334843,0,10000.0,1,0
12249,1,0,1,0,0,67334918,0,15000.0,2,1
12250,1,0,1,1,1,67335006,0,10000.0,1,0
12251,1,0,1,6,3,67335240,0,12000.0,1,0
12252,1,0,1,0,0,67335359,0,17000.0,1,0
12253,1,0,1,3,3,67335501,0,8000.0,1,0
12254,1,0,1,3,0,67335505,0,8500.0,1,0
12255,1,0,1,1,1,67335587,0,20000.0,1,0
12256,1,0,0,0,0,67335598,0,15000.0,1,0
12257,1,0,1,0,1,67335615,0,15000.0,3,1
12258,1,0,1,0,0,67335784,0,7600.0,1,0
12259,1,0,1,0,1,67335902,0,10000.0,2,1
12260,1,0,1,1,0,67335973,0,23000.0,1,0
12261,1,0,1,0,0,67336028,0,10000.0,1,0
12262,1,0,1,3,0,67336127,0,12000.0,1,0
12263,1,1,1,0,0,67336869,0,8000.0,2,1
12264,1,0,1,2,0,67337160,1,14000.0,2,1
12265,0,1,1,2,0,67337329,0,12000.0,1,0
12266,1,0,0,2,2,67337338,0,20500.0,1,0
12267,1,0,1,2,0,67337458,0,20000.0,1,0
12268,1,0,1,0,0,67337755,0,8000.0,1,0
12269,1,0,0,2,2,67338027,0,14300.0,2,1
12270,1,0,1,2,2,67338113,0,18500.0,1,1
12271,1,0,1,0,0,67338594,0,20000.0,1,0
12272,1,0,1,0,0,67338599,0,12000.0,2,1
12273,1,0,1,1,1,67410383,0,10000.0,1,0
12274,1,0,0,0,0,67410673,0,15000.0,1,0
12275,1,0,1,2,0,67410842,1,10500.0,1,0
12276,1,0,1,2,2,67410920,0,40000.0,1,1
12277,1,0,0,2,2,67411045,0,8000.0,1,0
12278,1,0,0,1,1,67411218,0,15000.0,1,0
12279,0,1,1,2,0,67411271,0,8000.0,1,0
12280,1,0,0,0,0,67411340,1,13000.0,1,0
12281,1,0,1,3,1,67411502,0,8000.0,1,0
12282,1,0,0,1,1,67411676,0,20000.0,2,1
12283,1,0,1,3,0,67411689,0,13000.0,2,1
12284,1,0,1,1,1,67411918,0,15000.0,2,0
12285,1,0,1,0,0,67412135,0,12000.0,1,0
12286,1,0,1,1,0,67412144,0,10000.0,2,1
12287,1,0,0,0,0,67412331,0,30000.0,1,1
12288,1,0,1,1,1,67412576,1,10000.0,1,1
12289,1,0,1,1,1,67412739,0,10000.0,3,3
12290,1,1,1,2,0,67413098,0,24000.0,1,0
12291,0,1,1,0,0,67413181,0,7500.0,1,0
12292,1,0,1,1,1,67413278,0,16000.0,2,2
12293,1,0,1,0,0,67413771,0,20000.0,1,0
12294,1,0,1,2,0,67413850,0,10000.0,2,1
12295,1,0,0,1,1,67413927,0,30000.0,7,6
12296,0,1,1,1,0,67413932,0,7500.0,1,0
12297,1,0,0,1,2,67413947,0,24000.0,1,0
12298,1,0,1,1,1,67414268,0,20000.0,1,0
12299,1,0,1,0,0,67414400,0,20000.0,5,2
12300,1,0,0,3,2,67414719,0,18000.0,3,2
12301,1,0,1,2,1,67414778,0,18000.0,2,1
12302,1,0,1,1,1,67414815,0,13000.0,1,0
12303,1,0,1,0,0,67414856,1,20000.0,3,1
12304,1,0,0,0,0,67414918,0,18000.0,1,0
12305,1,0,1,1,0,67414944,0,18000.0,1,0
12306,1,0,1,1,1,67415105,0,17000.0,2,1
12307,1,0,0,1,1,67415139,1,17000.0,1,0
12308,1,0,1,1,1,67415399,0,15000.0,2,1
12309,1,0,1,1,1,67415566,0,15000.0,1,0
12310,1,0,0,1,0,67415568,0,15000.0,1,0
12311,1,0,1,0,0,67415587,0,17000.0,1,0
12312,1,0,0,1,1,67415825,0,18500.0,2,1
12313,1,1,1,2,0,67416196,0,12000.0,1,0
12314,1,0,1,3,1,67416206,1,15300.0,1,0
12315,1,0,0,2,2,67416321,0,16000.0,1,0
12316,1,0,0,0,1,67416373,0,15000.0,1,1
12317,1,0,1,2,1,67416468,0,8000.0,1,0
12318,0,1,0,2,0,67416625,0,9000.0,1,0
12319,1,0,0,2,2,67416710,0,12000.0,2,1
12320,1,0,0,0,0,67417272,0,21000.0,1,0
12321,1,0,1,0,0,67417455,0,20000.0,1,0
12322,1,0,1,2,1,67417612,0,7500.0,3,3
12323,1,0,0,1,1,67417649,0,11500.0,2,1
12324,1,0,1,0,0,67417947,0,9000.0,2,1
12325,1,0,0,0,1,67418145,0,15000.0,1,0
12326,1,0,1,1,1,67418390,0,9000.0,2,2
12327,1,0,0,0,0,67418501,0,10000.0,2,1
12328,1,0,1,1,0,67418625,0,20000.0,1,0
12329,1,0,1,0,0,67418871,0,15000.0,2,1
12330,1,0,1,1,0,67419192,0,10000.0,2,1
12331,0,1,0,0,0,67419243,0,8000.0,1,0
12332,1,0,1,1,1,67419389,0,8000.0,2,1
12333,1,0,1,1,1,67419680,0,10000.0,2,1
12334,1,0,1,1,1,67419982,0,8000.0,2,2
12335,1,0,1,2,0,67420096,0,9000.0,1,0
12336,1,0,1,2,1,67420225,0,18000.0,1,0
12337,1,0,0,2,0,67420574,0,25000.0,1,0
12338,1,0,1,0,0,67420583,0,15000.0,1,0
12339,1,0,1,0,0,67420595,0,9000.0,2,2
12340,1,0,1,0,0,67421078,0,10000.0,1,0
12341,1,0,0,1,1,67421228,0,29000.0,2,1
12342,1,0,1,0,0,67421359,1,7800.0,2,1
12343,0,1,1,2,0,67421446,0,8700.0,1,0
12344,1,0,1,0,0,67421539,0,11000.0,2,2
12345,1,0,1,1,1,67421542,0,9500.0,2,1
12346,1,0,1,0,0,67421681,0,8000.0,1,0
12347,1,0,1,2,0,67421755,0,13000.0,2,0
12348,1,0,1,1,1,67421931,1,20000.0,1,0
12349,1,0,0,2,2,67421943,0,30000.0,1,0
12350,1,1,1,2,0,67422011,0,14000.0,2,1
12351,1,0,1,0,0,67422871,0,18000.0,1,0
12352,1,0,1,2,1,67422884,0,15000.0,1,0
12353,1,0,1,1,0,67423002,0,50000.0,1,0
12354,0,1,1,1,0,67423380,0,8500.0,1,0
12355,1,0,1,0,0,67423397,0,9000.0,1,1
12356,1,1,1,3,0,67423403,1,30000.0,1,0
12357,1,0,0,2,2,67423444,0,8000.0,1,0
12358,1,0,1,2,1,67423502,0,8000.0,2,2
12359,1,0,1,2,2,67423561,0,8500.0,1,0
12360,0,1,0,2,0,67423575,0,11000.0,1,0
12361,1,0,1,0,0,67423579,0,10000.0,1,0
12362,1,0,1,0,0,67423676,1,20000.0,2,0
12363,1,0,1,2,1,67423874,0,13000.0,1,0
12364,1,0,1,2,2,67423949,0,15000.0,1,0
12365,1,0,1,2,2,67424069,0,17000.0,1,0
12366,1,0,0,0,0,67424183,0,9000.0,1,0
12367,1,0,1,1,1,67424269,0,8000.0,2,1
12368,1,0,1,0,0,67424625,0,10000.0,2,1
12369,1,0,1,1,1,67424673,1,13000.0,1,0
12370,1,0,0,2,0,67424718,0,30000.0,1,0
12371,1,0,1,0,0,67424757,0,13000.0,1,0
12372,1,0,1,0,0,67424785,1,18000.0,1,0
12373,1,0,0,1,1,67424792,0,13000.0,2,1
12374,1,0,0,2,2,67424883,0,29000.0,2,2
12375,0,1,1,3,0,67425099,0,9000.0,1,0
12376,1,0,0,0,0,67425148,0,10000.0,1,0
12377,1,0,0,1,1,67425404,0,15000.0,1,0
12378,1,0,1,0,0,67425502,1,16000.0,1,0
12379,1,0,1,2,0,67425531,0,9000.0,1,0
12380,1,0,1,0,0,67425580,1,10000.0,1,0
12381,1,0,1,1,0,67425595,0,20000.0,4,2
12382,1,0,1,1,1,67425686,0,9500.0,1,0
12383,1,0,0,2,2,67425741,0,9000.0,1,0
12384,1,0,1,1,1,67425774,0,10000.0,1,0
12385,1,0,0,2,2,67425824,0,15000.0,1,0
12386,1,0,1,2,1,67425937,0,10000.0,3,1
12387,1,0,1,2,0,67426023,1,10000.0,1,0
12388,1,0,1,2,2,67426039,0,12000.0,1,0
12389,1,0,1,2,1,67426048,0,20000.0,3,2
12390,1,0,1,2,2,67426241,1,17000.0,1,0
12391,1,1,1,0,0,67426275,0,10000.0,2,1
12392,0,1,0,1,0,67426389,0,9000.0,1,0
12393,0,1,1,2,2,67426416,0,10000.0,3,2
12394,1,0,1,0,0,67426528,0,15000.0,1,0
12395,1,0,0,0,0,67426581,0,21000.0,1,0
12396,1,0,1,0,0,67426809,0,9000.0,2,1
12397,1,0,1,2,2,67426849,1,15000.0,1,0
12398,1,0,0,1,1,67426919,0,60000.0,2,1
12399,1,0,1,2,0,67426941,0,10000.0,2,1
12400,1,0,0,1,1,67426947,0,23000.0,1,0
12401,0,1,1,2,0,67427215,0,18000.0,1,0
12402,1,0,0,0,0,67427400,0,15000.0,1,0
12403,0,1,1,0,0,67427456,0,10600.0,1,0
12404,1,0,1,2,2,67427507,1,24000.0,1,0
12405,0,1,0,0,0,67428010,1,7500.0,2,1
12406,1,0,1,2,2,67428061,0,15000.0,2,2
12407,1,0,0,1,1,67428086,0,10000.0,1,0
12408,1,0,1,1,1,67428235,0,12000.0,1,0
12409,1,0,1,3,0,67428435,0,12500.0,2,1
12410,1,0,0,1,1,67428643,0,30000.0,4,3
12411,1,0,1,2,0,67428679,0,8000.0,2,1
12412,1,0,1,1,2,67428748,0,15000.0,2,1
12413,1,0,0,2,2,67428796,0,10000.0,2,1
12414,1,1,1,2,0,67428823,0,10000.0,2,1
12415,1,0,1,2,0,67428830,1,10000.0,7,6
12416,1,0,0,1,2,67429138,0,20000.0,2,1
12417,1,0,0,0,0,67429254,0,20000.0,2,1
12418,0,1,1,2,0,67429271,0,8500.0,1,0
12419,0,1,1,1,1,67429829,0,8300.0,1,0
12420,1,0,1,2,0,67429857,0,10000.0,1,0
12421,1,0,1,1,1,67430048,0,8000.0,1,0
