,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
3940,1,0,0,2,2,0,7000.0,1,1
3943,1,0,0,0,0,1,32000.0,1,1
3944,1,0,1,1,1,1,22000.0,1,1
3946,1,0,1,0,0,0,18000.0,3,3
3947,1,0,0,2,0,0,20000.0,1,1
3948,1,0,1,1,1,0,6700.0,1,1
3949,1,0,1,1,0,0,7500.0,2,2
3952,1,0,1,1,0,0,32000.0,1,1
3953,0,1,1,3,0,1,12000.0,2,1
3956,1,0,1,1,1,0,5500.0,1,1
3964,1,0,0,4,3,1,30000.0,1,1
3975,0,1,0,3,0,0,4000.0,1,0
3978,1,0,1,1,0,0,9200.0,1,0
3981,1,1,1,0,0,0,9600.0,1,0
3982,1,0,1,2,2,1,6000.0,1,1
3984,0,1,1,4,0,0,6000.0,1,0
3985,1,0,0,3,3,0,23000.0,1,0
3989,1,1,1,0,0,0,6500.0,1,0
3992,1,0,1,2,0,0,5600.0,1,0
3993,1,0,0,2,2,0,11000.0,1,0
4000,0,1,0,0,0,0,14000.0,1,0
4002,1,0,0,3,0,1,20000.0,1,0
4006,1,0,0,0,0,0,7000.0,1,1
4011,1,0,1,1,1,0,15000.0,2,0
4013,1,0,1,3,3,1,10000.0,1,0
4017,0,1,1,6,0,1,5000.0,2,0
4021,1,0,0,1,0,1,25000.0,1,0
4027,1,0,1,4,4,0,11200.0,1,0
4028,1,0,1,0,0,0,3800.0,1,0
4029,1,0,1,1,1,0,44000.0,1,0
4030,1,0,1,3,3,0,36000.0,1,0
4031,0,1,0,1,1,0,6000.0,1,0
4041,1,1,1,0,1,0,15000.0,1,0
4044,1,0,0,5,1,0,25000.0,1,0
4045,1,0,1,1,2,0,16000.0,1,0
4047,0,1,0,5,0,0,9000.0,1,0
4048,0,1,1,0,0,1,7000.0,1,0
4063,0,1,1,1,0,0,3700.0,1,0
4070,1,0,1,2,0,0,4800.0,1,0
4074,1,0,0,2,2,0,12500.0,1,1
4076,1,0,0,0,0,1,25000.0,1,0
4077,1,0,1,1,0,1,9500.0,1,0
4081,1,0,0,0,0,0,2000.0,1,0
4085,1,0,1,4,4,0,8000.0,1,0
4087,1,0,1,2,2,0,17500.0,1,0
4088,0,1,1,3,0,0,7200.0,1,0
4105,0,1,1,3,0,0,6500.0,1,0
4106,1,0,0,1,2,0,16900.0,1,1
4107,1,0,0,0,0,0,17000.0,2,2
4109,0,1,1,0,0,0,12700.0,1,0
4110,1,0,1,3,0,0,18000.0,1,1
4112,1,0,1,2,0,0,4700.0,1,0
4113,0,1,1,1,1,0,5000.0,1,1
4115,1,0,0,2,2,0,30000.0,2,0
4127,1,0,0,1,1,0,9500.0,1,0
4128,0,1,0,3,0,0,8000.0,1,0
4134,1,0,0,2,0,1,8000.0,1,0
4135,1,0,1,1,1,1,11000.0,2,1
4140,1,0,1,3,0,1,30000.0,1,0
4143,1,0,0,0,0,1,23000.0,1,0
4146,1,0,1,3,3,1,17000.0,1,0
4148,1,0,0,0,0,1,20000.0,1,1
4150,1,0,1,1,1,0,8100.0,1,0
4153,1,0,1,2,2,0,27000.0,1,0
4155,1,0,1,2,1,1,14000.0,1,1
4158,1,0,1,0,0,1,35000.0,1,0
4160,1,0,0,0,0,0,42000.0,1,1
4162,1,0,1,2,0,0,30000.0,1,0
4164,1,0,1,1,1,1,23000.0,1,0
4166,1,0,1,1,1,1,6500.0,1,0
4170,0,1,1,0,0,0,7300.0,1,0
4173,1,0,0,1,1,1,5500.0,1,0
4175,1,0,0,2,0,0,35000.0,1,0
4178,1,0,0,2,2,0,7800.0,1,0
4184,0,1,1,1,0,0,7400.0,1,0
4186,1,0,0,1,1,1,16000.0,1,0
4188,1,0,0,3,3,0,50000.0,1,0
4198,0,1,0,3,1,0,7000.0,1,0
4201,1,0,0,3,1,0,28000.0,1,0
4202,1,0,1,2,1,1,12800.0,1,0
4203,0,1,1,1,0,0,6200.0,1,0
4208,1,0,1,1,1,0,10700.0,1,0
4210,0,1,0,0,0,0,11000.0,1,0
4214,1,1,0,0,0,0,21000.0,1,0
4217,1,0,0,0,1,0,24000.0,1,0
4220,1,0,1,0,0,1,15500.0,1,0
4224,1,0,0,1,0,1,14500.0,1,0
4225,1,0,1,0,0,0,5700.0,2,0
4229,1,0,0,0,0,0,15600.0,2,0
4236,1,1,0,1,1,0,15000.0,1,0
4248,1,0,1,1,2,0,15000.0,1,0
4252,0,1,0,2,0,0,35000.0,1,0
4267,1,0,1,1,1,0,10000.0,2,0
4270,0,1,1,3,0,0,7800.0,1,0
4283,1,1,1,0,0,0,11200.0,1,0
4287,1,0,0,0,0,0,20000.0,2,0
4291,1,0,0,2,2,0,10200.0,1,1
4298,1,0,0,4,4,0,8000.0,1,0
4299,1,0,1,2,2,0,9500.0,1,0
4319,1,1,1,4,0,0,15000.0,1,0
4320,1,0,0,3,1,0,30000.0,1,0
4328,1,0,1,3,3,0,6800.0,1,0
4330,1,0,0,1,1,0,21000.0,1,0
4335,0,1,1,3,0,0,9000.0,1,0
4337,1,0,1,1,1,0,6300.0,1,0
4340,1,0,0,0,0,1,22000.0,1,0
4352,1,0,1,2,0,0,25000.0,2,0
4353,1,0,1,1,1,0,35000.0,1,0
4357,1,0,1,2,0,0,7850.0,1,0
4362,1,1,1,0,0,0,5000.0,1,0
4365,1,0,1,0,0,0,17500.0,1,0
4369,1,0,0,1,1,1,7800.0,1,0
4372,1,0,0,2,2,0,50000.0,1,0
4376,0,1,1,4,0,0,5700.0,1,0
4378,1,1,1,2,0,0,9000.0,1,0
4381,1,1,1,2,0,1,12000.0,1,0
4385,1,0,1,2,2,1,26000.0,1,0
4388,1,1,1,3,0,0,21000.0,1,0
4394,1,0,0,0,0,0,22000.0,1,0
4406,1,0,0,3,3,1,16000.0,1,0
4407,1,0,0,2,2,1,16000.0,1,0
4415,1,0,0,1,2,0,7000.0,1,0
4420,1,0,1,3,3,0,18000.0,1,0
4424,0,1,0,0,0,0,5000.0,1,0
4426,1,0,1,1,1,0,16500.0,1,0
4428,1,0,0,2,1,1,9000.0,1,0
4429,1,1,1,0,0,0,17000.0,1,0
4430,1,0,1,3,0,1,16000.0,1,0
4432,1,1,1,2,0,0,9500.0,1,0
4436,1,0,0,1,1,0,16000.0,1,0
4441,1,0,1,1,0,0,4000.0,1,0
4442,1,1,1,2,0,0,13000.0,1,0
4443,1,0,1,3,1,0,7500.0,1,0
4451,1,0,1,1,0,0,7700.0,1,0
4460,1,0,1,0,0,0,5800.0,1,0
4471,0,1,1,2,0,0,3000.0,1,0
4477,1,0,0,0,0,0,7000.0,2,0
4478,0,1,1,5,0,0,12000.0,1,0
4479,1,0,0,2,0,0,17000.0,1,0
4484,1,0,1,2,2,0,4800.0,1,0
4486,1,0,1,0,0,0,5700.0,1,0
4488,1,1,1,1,0,0,19000.0,1,0
4494,1,0,0,1,1,0,36000.0,1,0
4501,1,0,0,1,1,1,13000.0,1,0
4502,1,0,0,1,1,0,14000.0,2,0
4504,0,1,1,1,0,0,5500.0,1,0
4506,1,0,1,2,1,0,9300.0,1,0
4514,0,1,0,2,0,0,9000.0,1,0
4521,1,0,0,3,3,0,17000.0,1,0
4522,0,1,1,2,2,0,10000.0,1,0
4525,0,1,1,1,0,0,8000.0,1,0
4527,1,0,1,0,0,0,9800.0,1,0
4534,1,0,1,1,1,0,8250.0,1,0
4546,0,1,1,3,0,0,5400.0,1,0
4547,0,1,0,2,1,0,7000.0,1,0
4559,1,0,0,0,0,0,13160.0,1,0
4563,0,1,1,0,0,0,9800.0,1,0
4578,0,1,1,0,0,1,5500.0,1,0
4579,1,0,0,3,3,0,18000.0,1,0
4582,1,0,1,1,1,0,36000.0,1,0
4583,1,0,1,2,2,0,48000.0,1,0
4585,0,1,1,0,0,1,20000.0,1,0
4597,1,0,0,1,2,0,18000.0,1,0
4599,1,0,0,2,0,0,13000.0,1,0
4603,1,0,1,2,2,1,21000.0,1,0
4610,1,1,1,0,0,0,17500.0,1,0
4611,1,0,0,3,0,0,12000.0,1,0
4617,1,0,0,1,1,0,15500.0,1,0
4621,1,0,1,2,2,0,30000.0,1,0
4622,1,0,1,2,0,0,47000.0,1,0
4629,0,1,1,2,0,0,17000.0,1,0
4637,1,0,1,3,2,0,9000.0,1,0
4641,1,0,0,1,1,1,27000.0,1,0
4644,1,0,0,2,2,0,46000.0,1,0
4646,1,0,1,2,1,1,6000.0,1,0
4650,1,0,0,2,2,0,34000.0,1,0
4653,0,1,1,0,0,0,3500.0,1,0
4667,0,1,0,2,0,1,4950.0,1,0
4673,1,0,0,1,1,1,28000.0,1,0
4690,1,0,1,1,1,0,4400.0,1,0
4692,1,0,0,0,0,1,48000.0,1,0
4695,1,0,1,4,4,1,22000.0,1,0
4696,0,1,0,1,0,0,6700.0,1,0
4705,0,1,0,3,1,0,4800.0,1,0
4709,1,1,1,0,0,0,22000.0,1,0
4711,1,0,1,1,1,1,100000.0,1,0
4712,1,0,0,2,0,0,4000.0,1,0
4715,1,0,1,4,0,0,5000.0,1,0
4716,0,1,1,3,0,0,5500.0,1,0
4719,1,0,0,2,0,0,4500.0,1,0
4724,1,0,0,2,1,1,7000.0,1,0
4729,0,1,1,1,0,0,10000.0,1,0
4730,1,0,1,2,2,1,14000.0,1,0
4734,1,0,1,3,0,0,8500.0,1,0
4737,1,0,1,4,4,0,10000.0,1,0
4744,0,1,1,3,0,0,7000.0,1,0
4751,1,0,1,1,1,1,30000.0,1,0
4753,1,0,1,2,2,1,18000.0,1,0
4757,1,0,1,1,0,1,28000.0,1,0
4771,1,0,1,0,0,0,7300.0,1,0
4780,1,0,1,4,0,0,5500.0,1,0
4784,1,0,0,0,0,1,8300.0,1,0
4789,1,0,0,2,0,1,14000.0,1,0
4791,1,0,1,2,1,1,9000.0,1,0
4795,1,0,1,0,0,0,10000.0,2,0
4799,1,0,0,0,0,0,5800.0,1,0
4801,1,1,0,2,0,1,21000.0,1,0
4805,1,0,1,3,0,0,4600.0,1,0
4816,1,0,0,2,2,0,5000.0,1,0
4818,1,0,0,2,2,1,12000.0,1,0
4825,1,0,1,1,0,0,13900.0,1,0
4832,0,1,1,0,0,0,6200.0,1,0
4833,1,0,1,1,1,0,24000.0,1,0
4835,1,0,1,0,0,0,27000.0,1,0
4841,1,0,1,2,2,0,7500.0,2,0
4844,1,0,1,1,0,0,8000.0,2,1
4845,1,0,0,3,0,0,10400.0,1,0
4847,1,0,0,3,3,0,10000.0,2,0
4852,1,0,1,0,0,0,5600.0,1,0
4861,1,0,0,0,0,0,15000.0,2,1
4862,1,0,1,1,1,0,5500.0,2,0
4867,1,0,0,2,2,0,40000.0,2,1
4868,1,0,1,1,1,1,13000.0,1,0
4870,1,0,1,2,1,0,11000.0,2,1
4871,1,0,0,1,2,0,8000.0,1,0
4872,1,0,1,2,2,0,12000.0,4,2
4873,1,0,0,1,1,0,15000.0,2,0
4876,1,0,1,1,1,0,8200.0,1,0
4877,1,1,1,5,0,1,10000.0,1,0
4878,1,0,1,2,0,1,10000.0,1,0
4883,1,0,1,1,1,0,11500.0,2,1
4887,1,0,1,3,3,0,15000.0,2,1
4888,1,0,0,0,0,1,12000.0,2,0
4889,0,1,0,2,0,0,5900.0,1,0
4890,1,0,0,2,0,0,15000.0,4,2
4896,0,1,1,2,0,0,8600.0,1,0
4903,1,0,0,1,1,0,25000.0,3,2
4904,0,1,1,0,0,0,8500.0,2,1
4906,1,0,1,2,1,0,19000.0,2,1
4909,1,0,1,2,1,1,15000.0,1,0
4911,1,0,0,1,1,0,9000.0,2,1
4915,1,0,1,2,0,0,18000.0,2,2
4916,1,0,1,0,0,0,15000.0,2,0
4918,1,1,1,0,0,1,21000.0,2,0
4922,1,1,1,2,0,1,20000.0,2,0
4925,1,0,1,1,1,0,16000.0,2,1
4927,1,0,1,2,2,0,12000.0,2,0
4928,1,0,0,2,3,0,20000.0,1,0
4929,1,0,1,3,3,1,6300.0,2,1
4933,1,0,0,1,2,1,25000.0,1,0
4936,1,0,0,0,0,1,11000.0,2,1
4937,0,1,1,1,0,0,12300.0,1,0
4940,1,0,1,1,1,1,35000.0,2,0
4948,1,0,1,1,1,1,17000.0,3,2
4952,1,0,0,0,1,0,9000.0,2,1
4953,1,0,0,2,1,0,18000.0,1,0
4955,1,0,0,2,2,0,9000.0,2,1
4958,1,0,0,2,1,0,17000.0,1,0
4959,1,0,0,3,2,0,30000.0,2,0
4961,1,0,1,2,0,0,30000.0,2,1
4963,1,1,1,2,0,0,16000.0,2,1
4971,1,0,1,3,0,1,9000.0,1,0
4972,1,0,0,2,1,0,25000.0,2,1
4973,1,0,1,0,0,0,14500.0,1,0
4974,1,1,0,2,1,0,23000.0,1,0
4976,1,1,1,6,0,0,7000.0,1,0
4978,1,1,1,2,0,0,8000.0,2,1
4981,1,0,0,0,0,0,25000.0,2,1
4989,1,0,1,1,1,0,23000.0,2,1
4994,0,1,0,0,0,0,8000.0,1,0
4995,1,0,1,1,1,0,26000.0,1,0
4997,0,1,1,2,0,0,4000.0,1,0
4999,1,0,0,2,2,0,16500.0,3,2
5000,0,1,1,1,0,0,12000.0,2,1
5003,1,0,1,2,0,0,24000.0,1,0
5005,1,0,1,3,2,0,9200.0,2,1
5007,1,0,1,2,2,0,12000.0,2,1
5013,1,0,1,1,1,0,14000.0,2,2
5014,1,0,1,1,1,0,21000.0,2,0
5015,1,0,1,0,0,0,12000.0,2,2
5016,1,0,1,1,0,0,14800.0,1,0
5018,1,0,1,1,0,0,10000.0,2,0
5022,1,1,1,0,0,0,9000.0,2,0
5023,1,0,1,0,0,0,3500.0,2,0
5025,0,1,1,0,0,0,12000.0,2,1
5029,1,0,1,1,0,0,3500.0,2,1
5031,0,1,1,1,0,0,12000.0,1,0
5038,1,0,0,2,0,1,19000.0,2,1
5039,1,0,0,3,0,1,33000.0,2,1
5040,1,0,1,2,0,1,3000.0,2,1
5043,1,0,1,1,0,0,7000.0,2,0
5046,1,0,1,1,1,0,7600.0,2,0
5048,1,0,0,0,0,0,35000.0,2,1
5052,1,0,1,3,0,0,9600.0,1,0
5055,1,0,1,1,0,0,19000.0,2,1
5059,0,1,0,1,0,0,60000.0,1,0
5060,1,0,1,2,0,0,23000.0,2,1
5063,1,0,1,2,2,0,5600.0,1,0
5064,1,0,0,3,3,0,12500.0,1,0
5067,1,0,0,3,2,1,15000.0,2,0
5068,0,1,1,0,0,0,7550.0,3,2
5069,0,1,0,1,0,0,25000.0,1,0
5070,1,0,1,2,0,0,11000.0,2,1
5071,0,1,0,6,0,0,7000.0,1,1
5072,1,0,0,0,0,1,60000.0,2,1
5074,0,1,1,5,3,0,10000.0,1,0
5075,1,0,0,0,0,0,46000.0,1,1
5078,1,0,0,2,2,0,23000.0,3,2
5081,1,0,0,1,1,1,56000.0,2,1
5088,1,0,0,2,2,1,11000.0,1,0
5097,0,1,1,5,0,0,4300.0,1,0
5098,0,1,0,2,0,0,5600.0,1,0
5105,1,0,1,2,1,0,50000.0,1,0
5109,0,1,1,1,1,0,9300.0,1,0
5111,0,1,0,5,0,0,6500.0,1,0
5121,1,1,1,2,0,1,22000.0,1,0
5123,0,1,0,1,0,0,6200.0,1,0
5126,1,0,1,1,1,1,29000.0,1,0
5128,1,0,1,4,0,0,18000.0,1,0
5142,0,1,0,2,2,0,8300.0,1,0
5149,1,0,0,3,1,0,15000.0,1,0
5168,1,0,1,1,0,0,5500.0,1,0
5169,0,1,1,2,0,0,20000.0,1,0
5170,0,1,1,2,0,0,6300.0,1,0
5171,1,0,0,2,2,0,13200.0,1,0
5174,1,0,1,1,0,0,10500.0,1,0
5175,0,1,1,3,0,0,5000.0,1,0
5177,0,1,1,2,0,0,4300.0,1,0
5183,0,1,1,7,0,0,12000.0,1,1
5185,1,0,0,2,0,0,27000.0,1,0
5188,1,0,1,0,0,0,7400.0,1,0
5189,1,0,0,1,0,0,22000.0,1,0
5194,1,0,0,1,1,0,14300.0,1,0
5215,1,0,0,1,1,0,6500.0,1,0
5216,1,0,0,0,0,1,39000.0,1,0
5218,1,0,1,3,0,0,18000.0,1,0
5222,0,1,1,0,0,0,2100.0,1,0
5223,1,0,0,2,1,1,20000.0,1,0
5224,1,0,1,1,1,0,50000.0,1,0
5225,1,0,0,2,0,0,60000.0,1,0
5226,1,0,1,3,2,0,21000.0,1,0
5231,1,0,1,2,0,1,8000.0,1,0
5232,1,1,0,2,1,0,12500.0,1,0
5236,1,1,1,1,0,0,8000.0,1,0
5238,1,0,0,2,1,0,50000.0,1,0
5242,0,1,1,0,0,0,17000.0,1,0
5243,1,0,1,0,0,0,9700.0,1,0
5244,0,1,1,2,0,0,3600.0,1,0
5246,1,0,1,1,0,0,7800.0,1,0
5247,1,0,1,0,0,0,4600.0,1,0
5263,1,1,0,1,0,0,45000.0,1,0
5265,1,0,0,1,1,1,17000.0,1,0
5266,1,0,1,1,1,1,40000.0,1,0
5269,1,0,1,4,1,0,9000.0,1,0
5277,1,0,1,1,1,0,3000.0,1,0
5280,0,1,1,4,0,0,5230.0,1,0
5292,0,1,1,2,0,0,5100.0,1,0
5293,1,0,1,2,2,0,9600.0,1,0
5294,1,0,1,0,0,1,27000.0,1,0
5302,1,0,1,1,0,0,17600.0,1,1
5312,1,1,1,0,0,0,75000.0,1,0
5321,0,1,1,0,0,0,15000.0,1,0
5322,0,1,1,1,1,0,10000.0,1,0
5329,1,0,0,1,0,0,4500.0,1,0
5331,0,1,1,1,0,0,9000.0,1,0
5335,1,0,0,2,2,1,42500.0,1,0
5341,0,1,0,1,1,1,5800.0,1,0
5343,1,0,1,1,0,0,24000.0,1,0
5344,1,0,0,0,0,0,8500.0,1,0
5354,1,0,0,3,3,0,20000.0,1,0
5355,1,0,1,1,1,1,6000.0,1,0
5358,1,0,1,2,1,0,5000.0,1,1
5370,1,0,1,2,2,0,16000.0,1,1
5375,1,1,1,2,0,0,18000.0,1,0
5385,1,1,0,0,0,0,44000.0,1,0
5389,1,0,0,0,0,1,32000.0,1,0
5394,1,0,0,2,0,0,31200.0,1,0
5402,1,0,1,2,2,0,7300.0,1,1
5403,1,0,1,0,1,0,8000.0,1,0
5406,0,1,0,2,0,0,4000.0,1,0
5410,1,1,0,0,0,0,18000.0,1,1
5417,1,0,0,2,2,1,14000.0,1,0
5419,1,0,0,1,1,0,46000.0,1,0
5428,1,0,0,2,2,0,38000.0,1,1
5432,1,0,0,0,0,0,5000.0,1,1
5440,1,0,1,0,0,0,10500.0,1,1
5444,1,0,0,5,0,0,16000.0,1,1
5448,0,1,1,2,1,0,6500.0,1,1
5461,1,0,0,1,0,0,9000.0,1,1
5462,1,0,1,1,1,0,8700.0,1,1
5463,1,0,0,2,2,1,20000.0,1,1
5467,1,0,1,0,0,0,27000.0,1,1
5473,1,0,0,2,0,1,50000.0,1,1
5477,1,0,0,1,0,1,19000.0,1,1
5486,0,1,0,0,0,0,8000.0,1,1
5491,0,1,1,3,0,0,5800.0,1,1
5494,1,0,1,2,0,1,10000.0,1,1
5496,1,0,1,4,2,0,9500.0,1,1
5500,1,0,1,0,0,1,7600.0,1,1
5508,0,1,1,0,0,0,13000.0,1,1
5512,1,0,0,1,0,1,7500.0,1,1
5518,1,0,0,0,0,0,29000.0,1,1
5519,0,1,1,3,0,0,7500.0,1,1
5522,0,1,1,2,0,0,4000.0,1,1
5525,1,0,1,1,0,0,25000.0,1,1
5528,1,0,1,3,1,0,25000.0,1,1
5529,1,0,1,0,0,1,13000.0,1,1
5534,1,0,1,2,2,0,25000.0,1,1
5537,1,0,0,2,2,1,40000.0,1,1
5538,1,0,0,1,1,0,40000.0,1,1
5539,1,0,1,3,3,0,15000.0,1,1
5540,0,1,1,1,1,1,8000.0,1,1
5543,1,0,0,0,0,0,32000.0,1,1
5547,0,1,0,2,0,0,21000.0,1,1
5552,1,0,0,1,1,1,22000.0,1,1
5556,1,1,0,5,0,0,10000.0,1,1
5558,1,0,1,2,1,0,27000.0,1,1
5564,1,0,1,1,1,0,22000.0,1,1
5566,1,0,0,4,5,1,35000.0,1,1
5568,0,1,1,0,0,0,6300.0,1,1
5569,1,0,1,3,0,0,8000.0,1,1
5570,1,0,0,2,2,1,16000.0,1,1
5573,0,1,0,0,0,0,6300.0,1,1
5576,1,0,1,2,2,0,9000.0,2,1
5579,1,0,0,2,1,0,8000.0,1,1
5583,1,0,0,3,0,0,6500.0,1,1
5584,1,0,1,1,2,0,15000.0,1,1
5590,0,1,1,1,0,0,6200.0,1,1
5599,1,1,1,1,0,0,15000.0,1,1
5609,1,0,0,1,1,1,12900.0,1,1
5612,1,0,0,1,1,0,5000.0,1,1
5613,1,0,0,0,0,0,38000.0,1,1
5615,1,0,0,2,1,0,9000.0,1,1
5618,1,0,1,2,3,0,9000.0,1,1
5619,1,0,1,0,0,1,23000.0,1,1
5620,1,0,0,1,2,0,40000.0,1,1
5624,1,0,0,2,2,0,10500.0,1,1
5631,1,0,1,0,0,0,9800.0,1,1
5634,1,0,0,2,0,0,8000.0,1,1
5659,1,0,1,2,2,1,16500.0,1,1
5666,1,0,0,0,1,0,10000.0,1,1
5667,1,0,0,1,1,1,35000.0,2,1
5679,0,1,0,0,0,0,7200.0,1,0
5684,1,0,1,0,0,0,11700.0,1,0
5687,1,0,1,1,1,1,55000.0,1,0
5691,1,1,1,3,0,0,20000.0,1,0
5692,1,1,1,4,0,0,20000.0,1,0
5694,1,0,0,2,0,0,12500.0,1,0
5697,1,0,1,0,0,1,21000.0,1,0
5702,1,0,0,3,0,0,17500.0,1,0
5707,1,1,0,2,0,0,20000.0,1,0
5718,0,1,1,3,0,0,8500.0,1,1
5723,0,1,1,2,0,0,7500.0,1,1
5724,0,1,1,4,0,0,4900.0,1,0
5726,1,0,1,0,0,0,9200.0,1,1
5728,1,0,0,1,0,0,28000.0,1,0
5729,0,1,0,3,0,0,24000.0,1,0
5732,1,0,0,2,2,0,13400.0,1,0
5737,0,1,1,2,0,1,7000.0,1,0
5749,1,0,0,2,1,0,11500.0,1,0
5753,1,0,1,2,1,1,14000.0,1,0
5755,1,0,0,1,3,0,10000.0,1,0
5756,1,0,0,2,1,0,35000.0,1,0
5757,1,0,0,2,3,0,17000.0,1,0
5758,1,1,1,0,0,0,25000.0,1,0
5763,1,0,0,3,2,0,13000.0,1,0
5766,0,1,1,3,1,0,4000.0,1,0
5767,0,1,1,0,0,1,8000.0,1,1
5772,1,0,1,1,0,0,16000.0,2,2
5774,1,1,1,2,0,1,20000.0,1,1
5776,1,0,0,2,0,0,15000.0,1,1
5778,1,0,1,2,2,0,6500.0,1,1
5784,1,0,1,1,0,1,20000.0,1,0
5786,1,0,0,1,1,1,19000.0,1,1
5789,0,1,1,2,0,0,10300.0,1,0
5801,1,0,1,2,0,0,80000.0,1,0
5804,1,0,0,0,0,0,11000.0,2,2
5809,1,0,1,2,2,0,23000.0,1,0
5811,1,1,1,0,0,0,18000.0,2,1
5818,1,0,1,1,1,0,5700.0,1,0
5819,1,0,1,1,0,1,14000.0,1,0
5824,1,0,0,2,3,0,27000.0,1,1
5833,0,1,0,2,0,0,10000.0,1,0
5836,1,0,1,2,2,0,35000.0,1,0
5853,0,1,1,0,0,0,7200.0,1,0
5854,1,0,0,2,1,1,22000.0,1,0
5855,1,0,0,0,0,0,8900.0,1,0
5856,1,0,0,0,0,1,16000.0,1,1
5864,0,1,1,0,0,0,6400.0,1,1
5873,1,0,0,1,1,1,22000.0,1,0
5883,0,1,1,0,0,0,4300.0,1,0
5890,1,1,1,3,0,0,17000.0,1,0
5893,1,0,0,1,0,0,13000.0,1,1
5908,1,0,0,1,0,0,40000.0,1,0
5915,1,1,1,0,0,0,6000.0,1,0
5925,1,0,0,1,0,0,50000.0,1,1
5926,1,0,1,1,0,1,60000.0,1,0
5927,1,0,0,2,0,0,13500.0,1,0
5933,1,0,1,1,2,1,18000.0,1,0
5938,1,0,0,0,1,1,24800.0,1,0
5946,1,0,0,0,0,0,5500.0,1,0
5952,1,0,1,4,2,1,11000.0,1,0
5955,1,0,0,2,3,0,27000.0,1,0
5957,1,0,0,2,0,0,3900.0,1,0
5961,1,0,0,2,2,0,8200.0,1,0
5963,1,0,0,2,0,0,7500.0,1,0
5965,1,0,1,2,1,1,4000.0,1,0
5972,0,1,1,3,0,0,13000.0,1,0
5973,0,1,1,1,0,1,6000.0,1,1
5974,1,0,0,2,1,0,15500.0,1,0
5976,1,0,1,2,0,0,8500.0,1,0
5980,0,1,1,2,0,1,27000.0,1,0
5982,1,0,0,3,2,0,12000.0,1,0
5985,1,0,0,2,0,1,6500.0,1,0
5988,1,0,0,1,0,0,23000.0,1,0
5992,1,0,1,1,1,0,7800.0,1,0
5997,0,1,0,1,0,0,9000.0,1,0
6015,1,0,0,2,2,0,13000.0,1,1
6021,1,0,0,2,0,1,14800.0,1,0
6023,1,0,1,3,1,0,6700.0,1,0
6027,0,1,0,0,0,0,15000.0,1,0
6038,1,0,1,0,0,0,4000.0,1,0
6041,0,1,1,2,0,0,9500.0,1,0
6059,1,0,1,3,3,1,5000.0,1,0
6066,1,0,0,3,2,0,15000.0,1,0
6068,1,0,0,0,0,1,30000.0,1,0
6069,1,0,1,2,0,1,17000.0,1,0
6070,1,0,0,0,0,0,35000.0,1,0
6072,1,1,1,1,1,0,8000.0,1,0
6074,1,0,0,0,0,0,30000.0,2,0
6088,1,1,0,0,0,0,19000.0,1,1
6109,1,0,0,2,2,1,28000.0,1,1
6123,1,0,0,2,2,0,10600.0,1,0
6128,1,0,1,2,2,1,16000.0,1,0
6136,1,1,0,1,0,0,14000.0,1,0
6148,1,1,1,2,1,0,9800.0,1,1
6157,1,0,0,2,2,1,45000.0,1,0
6162,1,1,1,0,0,0,14000.0,1,1
6166,1,0,1,0,0,0,29000.0,1,1
6167,0,1,1,2,0,0,5800.0,1,1
6168,1,0,0,0,1,0,9000.0,1,0
6169,0,1,1,3,0,0,7000.0,1,1
6170,1,0,0,1,2,0,21000.0,1,0
6171,1,0,1,2,0,0,6500.0,1,1
6182,0,1,0,4,1,0,16000.0,1,1
6187,0,1,1,1,0,0,5100.0,1,1
6188,1,0,1,3,1,0,6500.0,1,1
6189,1,0,0,2,2,1,8000.0,1,0
6190,1,0,1,1,0,0,16000.0,1,1
6192,1,0,0,0,0,0,11000.0,2,1
6193,1,0,0,2,2,0,24000.0,1,0
6203,1,0,0,2,0,0,14000.0,1,1
6205,1,0,0,2,0,1,6000.0,1,0
6211,1,0,0,5,2,0,9000.0,1,0
6222,0,1,1,0,0,0,6600.0,1,0
6231,1,0,0,0,0,0,28000.0,1,0
6234,0,1,1,0,1,0,8000.0,1,0
6237,1,0,1,1,0,0,5600.0,1,0
6238,1,0,0,3,3,1,21000.0,1,0
6245,1,0,0,0,0,0,26000.0,2,0
6254,1,0,0,2,1,1,15000.0,1,0
6263,1,0,0,2,2,0,18500.0,1,0
6266,1,0,1,3,1,0,8500.0,1,0
6276,1,0,0,1,2,0,220000.0,1,0
6277,1,0,0,5,1,0,5000.0,1,0
6279,1,0,1,1,1,1,18500.0,1,0
6280,1,0,0,0,0,1,28000.0,1,0
6283,1,1,1,0,0,0,11000.0,1,0
6284,0,1,0,0,0,0,11900.0,1,0
6286,1,0,0,2,2,0,70000.0,1,0
6288,0,1,0,0,0,0,10000.0,1,0
6294,1,0,0,0,0,1,42000.0,1,0
6297,1,0,0,2,0,0,15600.0,1,0
6298,1,0,0,0,0,0,25000.0,2,0
6301,1,0,1,0,0,1,18000.0,1,0
6304,0,1,0,3,0,0,5800.0,1,0
6309,1,0,1,0,0,1,14000.0,1,0
6310,0,1,0,2,0,0,12900.0,1,0
